size,sizeUSD,spreadBps,priceImpactBps,grossProfit,totalCosts,netProfit,netProfitBps,profitable
10000,10000.00,119.3,0.9,119.3106,59.9687,59.3419,59.3,false
20000,20000.00,170.2,1.3,340.4323,120.7033,219.7290,109.9,true
40000,40000.00,195.6,1.9,782.3109,243.6095,538.7015,134.7,true
80000,80000.00,158.6,2.7,1268.7400,493.4863,775.2537,96.9,true
5000,5000.00,91.0,0.7,45.4795,29.8554,15.6241,31.2,false
10000,10000.00,279.1,0.9,279.1489,59.9687,219.1802,219.2,true
20000,20000.00,256.3,1.3,512.5614,120.7033,391.8581,195.9,true
40000,40000.00,207.1,1.9,828.4004,243.6095,584.7910,146.2,true
80000,80000.00,161.8,2.7,1294.3940,493.4863,800.9077,100.1,true
5000,5000.00,65.9,0.7,32.9452,29.8554,3.0898,6.2,false
10000,10000.00,114.0,0.9,114.0362,59.9687,54.0675,54.1,false
20000,20000.00,223.5,1.3,447.0134,120.7033,326.3101,163.2,true
40000,40000.00,120.2,1.9,480.7409,243.6095,237.1315,59.3,false
80000,80000.00,248.1,2.7,1984.5737,493.4863,1491.0874,186.4,true
5000,5000.00,198.9,0.7,99.4271,29.8554,69.5717,139.1,true
10000,10000.00,220.9,0.9,220.8635,59.9687,160.8948,160.9,true
20000,20000.00,124.0,1.3,247.9851,120.7033,127.2818,63.6,false
40000,40000.00,266.0,1.9,1064.1565,243.6095,820.5471,205.1,true
80000,80000.00,124.8,2.7,998.0531,493.4863,504.5669,63.1,false
5000,5000.00,262.2,0.7,131.1052,29.8554,101.2498,202.5,true
10000,10000.00,183.8,0.9,183.8400,59.9687,123.8713,123.9,true
20000,20000.00,210.8,1.3,421.6561,120.7033,300.9528,150.5,true
40000,40000.00,114.0,1.9,456.1157,243.6095,212.5063,53.1,false
80000,80000.00,227.1,2.7,1816.4697,493.4863,1322.9835,165.4,true
5000,5000.00,124.5,0.7,62.2704,29.8554,32.4150,64.8,false
10000,10000.00,136.3,0.9,136.2786,59.9687,76.3100,76.3,true
20000,20000.00,103.0,1.3,206.0479,120.7033,85.3446,42.7,false
40000,40000.00,315.7,1.9,1262.7576,243.6095,1019.1482,254.8,true
80000,80000.00,168.5,2.7,1348.3952,493.4863,854.9089,106.9,true
5000,5000.00,159.0,0.7,79.4846,29.8554,49.6292,99.3,true
10000,10000.00,187.5,0.9,187.4999,59.9687,127.5313,127.5,true
20000,20000.00,323.1,1.3,646.2317,120.7033,525.5284,262.8,true
40000,40000.00,185.2,1.9,740.7961,243.6095,497.1866,124.3,true
80000,80000.00,152.0,2.7,1216.1152,493.4863,722.6289,90.3,true
5000,5000.00,266.0,0.7,133.0102,29.8554,103.1548,206.3,true
10000,10000.00,38.0,0.9,38.0289,59.9687,-21.9398,-21.9,false
20000,20000.00,155.1,1.3,310.1266,120.7033,189.4233,94.7,true
40000,40000.00,254.6,1.9,1018.5643,243.6095,774.9548,193.7,true
80000,80000.00,281.9,2.7,2255.3312,493.4863,1761.8449,220.2,true
5000,5000.00,174.0,0.7,86.9947,29.8554,57.1392,114.3,true
10000,10000.00,123.1,0.9,123.0793,59.9687,63.1107,63.1,false
20000,20000.00,210.9,1.3,421.8484,120.7033,301.1451,150.6,true
40000,40000.00,116.0,1.9,464.1560,243.6095,220.5465,55.1,false
80000,80000.00,264.2,2.7,2113.7389,493.4863,1620.2527,202.5,true
5000,5000.00,262.7,0.7,131.3319,29.8554,101.4765,203.0,true
10000,10000.00,57.2,0.9,57.1632,59.9687,-2.8055,-2.8,false
20000,20000.00,229.1,1.3,458.1371,120.7033,337.4338,168.7,true
40000,40000.00,82.5,1.9,329.8650,243.6095,86.2556,21.6,false
80000,80000.00,39.5,2.7,315.6033,493.4863,-177.8829,-22.2,false
5000,5000.00,158.3,0.7,79.1713,29.8554,49.3159,98.6,true
10000,10000.00,165.3,0.9,165.2842,59.9687,105.3155,105.3,true
20000,20000.00,186.1,1.3,372.2003,120.7033,251.4970,125.7,true
40000,40000.00,318.3,1.9,1273.0243,243.6095,1029.4149,257.4,true
80000,80000.00,226.6,2.7,1812.7333,493.4863,1319.2471,164.9,true
5000,5000.00,310.8,0.7,155.3783,29.8554,125.5229,251.0,true
10000,10000.00,174.7,0.9,174.6928,59.9687,114.7241,114.7,true
20000,20000.00,162.6,1.3,325.1028,120.7033,204.3995,102.2,true
40000,40000.00,200.3,1.9,801.3108,243.6095,557.7013,139.4,true
80000,80000.00,129.6,2.7,1036.4068,493.4863,542.9206,67.9,false
5000,5000.00,250.9,0.7,125.4675,29.8554,95.6121,191.2,true
10000,10000.00,255.8,0.9,255.7701,59.9687,195.8014,195.8,true
20000,20000.00,268.8,1.3,537.6225,120.7033,416.9192,208.5,true
40000,40000.00,212.8,1.9,851.0601,243.6095,607.4506,151.9,true
80000,80000.00,305.9,2.7,2447.0500,493.4863,1953.5638,244.2,true
5000,5000.00,271.9,0.7,135.9391,29.8554,106.0836,212.2,true
10000,10000.00,244.6,0.9,244.6239,59.9687,184.6552,184.7,true
20000,20000.00,36.5,1.3,73.0206,120.7033,-47.6827,-23.8,false
40000,40000.00,275.2,1.9,1100.7991,243.6095,857.1897,214.3,true
80000,80000.00,203.6,2.7,1628.9082,493.4863,1135.4219,141.9,true
5000,5000.00,144.5,0.7,72.2495,29.8554,42.3941,84.8,true
10000,10000.00,266.3,0.9,266.3150,59.9687,206.3463,206.3,true
20000,20000.00,127.1,1.3,254.1522,120.7033,133.4489,66.7,false
40000,40000.00,168.9,1.9,675.5226,243.6095,431.9132,108.0,true
80000,80000.00,294.2,2.7,2353.4487,493.4863,1859.9624,232.5,true
5000,5000.00,153.1,0.7,76.5691,29.8554,46.7137,93.4,true
10000,10000.00,278.9,0.9,278.8787,59.9687,218.9100,218.9,true
20000,20000.00,262.8,1.3,525.5313,120.7033,404.8280,202.4,true
40000,40000.00,167.2,1.9,668.9426,243.6095,425.3331,106.3,true
80000,80000.00,221.6,2.7,1773.1501,493.4863,1279.6638,160.0,true
5000,5000.00,168.8,0.7,84.3896,29.8554,54.5342,109.1,true
10000,10000.00,296.9,0.9,296.9192,59.9687,236.9505,237.0,true
20000,20000.00,142.6,1.3,285.1818,120.7033,164.4785,82.2,true
40000,40000.00,217.8,1.9,871.1311,243.6095,627.5216,156.9,true
80000,80000.00,113.2,2.7,905.9224,493.4863,412.4362,51.6,false
5000,5000.00,254.3,0.7,127.1552,29.8554,97.2998,194.6,true
10000,10000.00,253.1,0.9,253.0602,59.9687,193.0915,193.1,true
20000,20000.00,145.0,1.3,289.9727,120.7033,169.2694,84.6,true
40000,40000.00,114.8,1.9,459.3721,243.6095,215.7627,53.9,false
80000,80000.00,235.7,2.7,1885.6783,493.4863,1392.1921,174.0,true
5000,5000.00,237.6,0.7,118.7826,29.8554,88.9272,177.9,true
10000,10000.00,290.3,0.9,290.3203,59.9687,230.3517,230.4,true
20000,20000.00,264.3,1.3,528.5332,120.7033,407.8299,203.9,true
40000,40000.00,201.1,1.9,804.5195,243.6095,560.9101,140.2,true
80000,80000.00,123.8,2.7,990.6159,493.4863,497.1296,62.1,false
5000,5000.00,341.7,0.7,170.8361,29.8554,140.9807,282.0,true
10000,10000.00,248.5,0.9,248.5145,59.9687,188.5458,188.5,true
20000,20000.00,195.3,1.3,390.6757,120.7033,269.9724,135.0,true
40000,40000.00,125.3,1.9,501.0207,243.6095,257.4112,64.4,false
80000,80000.00,145.1,2.7,1161.1798,493.4863,667.6936,83.5,true
5000,5000.00,59.8,0.7,29.8999,29.8554,0.0445,0.1,false
10000,10000.00,307.6,0.9,307.5991,59.9687,247.6304,247.6,true
20000,20000.00,246.3,1.3,492.6260,120.7033,371.9227,186.0,true
40000,40000.00,374.2,1.9,1496.9843,243.6095,1253.3748,313.3,true
80000,80000.00,149.6,2.7,1196.5761,493.4863,703.0899,87.9,true
5000,5000.00,210.4,0.7,105.2145,29.8554,75.3591,150.7,true
10000,10000.00,208.7,0.9,208.6696,59.9687,148.7009,148.7,true
20000,20000.00,336.6,1.3,673.1170,120.7033,552.4137,276.2,true
40000,40000.00,228.3,1.9,913.0519,243.6095,669.4425,167.4,true
80000,80000.00,282.7,2.7,2261.5394,493.4863,1768.0531,221.0,true
5000,5000.00,231.7,0.7,115.8352,29.8554,85.9797,172.0,true
10000,10000.00,179.8,0.9,179.7602,59.9687,119.7915,119.8,true
20000,20000.00,238.8,1.3,477.5176,120.7033,356.8143,178.4,true
40000,40000.00,283.5,1.9,1134.0911,243.6095,890.4817,222.6,true
80000,80000.00,128.4,2.7,1026.9312,493.4863,533.4449,66.7,false
5000,5000.00,263.9,0.7,131.9662,29.8554,102.1108,204.2,true
10000,10000.00,345.0,0.9,345.0129,59.9687,285.0443,285.0,true
20000,20000.00,37.0,1.3,73.9163,120.7033,-46.7870,-23.4,false
40000,40000.00,262.8,1.9,1051.3050,243.6095,807.6955,201.9,true
80000,80000.00,198.1,2.7,1584.8642,493.4863,1091.3780,136.4,true
5000,5000.00,44.1,0.7,22.0623,29.8554,-7.7931,-15.6,false
10000,10000.00,242.4,0.9,242.4439,59.9687,182.4753,182.5,true
20000,20000.00,163.7,1.3,327.4290,120.7033,206.7258,103.4,true
40000,40000.00,197.8,1.9,791.0106,243.6095,547.4012,136.9,true
80000,80000.00,242.2,2.7,1937.9757,493.4863,1444.4894,180.6,true
5000,5000.00,345.9,0.7,172.9373,29.8554,143.0819,286.2,true
10000,10000.00,275.5,0.9,275.4546,59.9687,215.4860,215.5,true
20000,20000.00,188.2,1.3,376.4420,120.7033,255.7387,127.9,true
40000,40000.00,278.9,1.9,1115.7052,243.6095,872.0958,218.0,true
80000,80000.00,261.3,2.7,2090.5254,493.4863,1597.0392,199.6,true
5000,5000.00,265.9,0.7,132.9712,29.8554,103.1158,206.2,true
10000,10000.00,270.1,0.9,270.1273,59.9687,210.1586,210.2,true
20000,20000.00,156.3,1.3,312.5783,120.7033,191.8750,95.9,true
40000,40000.00,200.1,1.9,800.2752,243.6095,556.6658,139.2,true
80000,80000.00,190.7,2.7,1525.6043,493.4863,1032.1181,129.0,true
5000,5000.00,98.4,0.7,49.1753,29.8554,19.3199,38.6,false
10000,10000.00,202.9,0.9,202.8547,59.9687,142.8861,142.9,true
20000,20000.00,249.5,1.3,498.9411,120.7033,378.2378,189.1,true
40000,40000.00,190.5,1.9,762.1590,243.6095,518.5495,129.6,true
80000,80000.00,272.4,2.7,2179.4369,493.4863,1685.9507,210.7,true
5000,5000.00,268.6,0.7,134.3100,29.8554,104.4546,208.9,true
10000,10000.00,186.6,0.9,186.6389,59.9687,126.6702,126.7,true
20000,20000.00,233.3,1.3,466.5823,120.7033,345.8790,172.9,true
40000,40000.00,126.1,1.9,504.5098,243.6095,260.9003,65.2,false
80000,80000.00,27.1,2.7,216.4468,493.4863,-277.0395,-34.6,false
5000,5000.00,261.2,0.7,130.5950,29.8554,100.7396,201.5,true
10000,10000.00,329.9,0.9,329.8885,59.9687,269.9198,269.9,true
20000,20000.00,297.7,1.3,595.3758,120.7033,474.6725,237.3,true
40000,40000.00,67.4,1.9,269.5911,243.6095,25.9816,6.5,false
80000,80000.00,217.7,2.7,1741.5594,493.4863,1248.0731,156.0,true
5000,5000.00,157.3,0.7,78.6459,29.8554,48.7905,97.6,true
10000,10000.00,198.8,0.9,198.8269,59.9687,138.8582,138.9,true
20000,20000.00,147.2,1.3,294.4997,120.7033,173.7965,86.9,true
40000,40000.00,147.8,1.9,591.0068,243.6095,347.3973,86.8,true
80000,80000.00,272.5,2.7,2180.0872,493.4863,1686.6010,210.8,true
5000,5000.00,238.4,0.7,119.1855,29.8554,89.3301,178.7,true
10000,10000.00,209.4,0.9,209.4291,59.9687,149.4604,149.5,true
20000,20000.00,314.2,1.3,628.4063,120.7033,507.7030,253.9,true
40000,40000.00,102.3,1.9,409.2846,243.6095,165.6751,41.4,false
80000,80000.00,110.2,2.7,881.9899,493.4863,388.5036,48.6,false
5000,5000.00,191.5,0.7,95.7277,29.8554,65.8723,131.7,true
10000,10000.00,269.2,0.9,269.2138,59.9687,209.2451,209.2,true
20000,20000.00,229.3,1.3,458.6234,120.7033,337.9201,169.0,true
40000,40000.00,233.8,1.9,935.2440,243.6095,691.6345,172.9,true
80000,80000.00,254.6,2.7,2036.4581,493.4863,1542.9719,192.9,true
5000,5000.00,244.6,0.7,122.2787,29.8554,92.4233,184.8,true
10000,10000.00,289.5,0.9,289.4681,59.9687,229.4994,229.5,true
20000,20000.00,298.2,1.3,596.3897,120.7033,475.6864,237.8,true
40000,40000.00,158.3,1.9,633.2258,243.6095,389.6163,97.4,true
80000,80000.00,184.3,2.7,1474.5549,493.4863,981.0686,122.6,true
5000,5000.00,175.8,0.7,87.9037,29.8554,58.0483,116.1,true
10000,10000.00,226.1,0.9,226.0680,59.9687,166.0993,166.1,true
20000,20000.00,53.4,1.3,106.7122,120.7033,-13.9910,-7.0,false
40000,40000.00,131.1,1.9,524.4982,243.6095,280.8887,70.2,false
80000,80000.00,233.2,2.7,1865.5450,493.4863,1372.0588,171.5,true
5000,5000.00,109.4,0.7,54.6843,29.8554,24.8289,49.7,false
10000,10000.00,191.5,0.9,191.4650,59.9687,131.4963,131.5,true
20000,20000.00,342.3,1.3,684.6726,120.7033,563.9694,282.0,true
40000,40000.00,212.4,1.9,849.7003,243.6095,606.0909,151.5,true
80000,80000.00,254.8,2.7,2038.7022,493.4863,1545.2160,193.2,true
5000,5000.00,160.8,0.7,80.3979,29.8554,50.5425,101.1,true
10000,10000.00,344.4,0.9,344.3670,59.9687,284.3983,284.4,true
20000,20000.00,231.3,1.3,462.5600,120.7033,341.8568,170.9,true
40000,40000.00,72.9,1.9,291.7095,243.6095,48.1000,12.0,false
80000,80000.00,66.3,2.7,530.1201,493.4863,36.6338,4.6,false
5000,5000.00,187.1,0.7,93.5491,29.8554,63.6936,127.4,true
10000,10000.00,207.2,0.9,207.2015,59.9687,147.2328,147.2,true
20000,20000.00,173.0,1.3,346.0719,120.7033,225.3686,112.7,true
40000,40000.00,126.1,1.9,504.5391,243.6095,260.9297,65.2,false
80000,80000.00,169.3,2.7,1354.6065,493.4863,861.1202,107.6,true
5000,5000.00,188.0,0.7,93.9929,29.8554,64.1374,128.3,true
10000,10000.00,157.8,0.9,157.8118,59.9687,97.8432,97.8,true
20000,20000.00,199.1,1.3,398.2972,120.7033,277.5939,138.8,true
40000,40000.00,128.3,1.9,513.0219,243.6095,269.4125,67.4,false
80000,80000.00,120.6,2.7,964.8423,493.4863,471.3560,58.9,false
5000,5000.00,155.6,0.7,77.8176,29.8554,47.9622,95.9,true
10000,10000.00,72.5,0.9,72.5490,59.9687,12.5803,12.6,false
20000,20000.00,320.5,1.3,640.9553,120.7033,520.2520,260.1,true
40000,40000.00,281.5,1.9,1126.1610,243.6095,882.5515,220.6,true
80000,80000.00,234.3,2.7,1874.4656,493.4863,1380.9794,172.6,true
5000,5000.00,174.9,0.7,87.4270,29.8554,57.5716,115.1,true
10000,10000.00,89.5,0.9,89.5389,59.9687,29.5703,29.6,false
20000,20000.00,117.2,1.3,234.3446,120.7033,113.6413,56.8,false
40000,40000.00,332.5,1.9,1329.8354,243.6095,1086.2259,271.6,true
80000,80000.00,340.1,2.7,2720.6218,493.4863,2227.1355,278.4,true
5000,5000.00,225.8,0.7,112.8917,29.8554,83.0362,166.1,true
10000,10000.00,61.6,0.9,61.5556,59.9687,1.5869,1.6,false
20000,20000.00,160.5,1.3,320.9356,120.7033,200.2323,100.1,true
40000,40000.00,311.3,1.9,1245.0563,243.6095,1001.4469,250.4,true
80000,80000.00,239.2,2.7,1913.7493,493.4863,1420.2631,177.5,true
5000,5000.00,236.7,0.7,118.3709,29.8554,88.5155,177.0,true
10000,10000.00,51.6,0.9,51.6316,59.9687,-8.3371,-8.3,false
20000,20000.00,242.6,1.3,485.1575,120.7033,364.4542,182.2,true
40000,40000.00,291.2,1.9,1164.8124,243.6095,921.2029,230.3,true
80000,80000.00,269.5,2.7,2156.0373,493.4863,1662.5510,207.8,true
5000,5000.00,145.8,0.7,72.8827,29.8554,43.0273,86.1,true
10000,10000.00,277.5,0.9,277.5324,59.9687,217.5637,217.6,true
20000,20000.00,295.3,1.3,590.6127,120.7033,469.9094,235.0,true
40000,40000.00,211.0,1.9,844.1546,243.6095,600.5451,150.1,true
80000,80000.00,18.7,2.7,149.7013,493.4863,-343.7850,-43.0,false
5000,5000.00,286.0,0.7,143.0068,29.8554,113.1514,226.3,true
10000,10000.00,203.6,0.9,203.6216,59.9687,143.6529,143.7,true
20000,20000.00,193.9,1.3,387.7552,120.7033,267.0519,133.5,true
40000,40000.00,278.0,1.9,1111.8727,243.6095,868.2632,217.1,true
80000,80000.00,126.2,2.7,1009.4457,493.4863,515.9595,64.5,false
5000,5000.00,158.5,0.7,79.2655,29.8554,49.4101,98.8,true
10000,10000.00,175.0,0.9,175.0354,59.9687,115.0667,115.1,true
20000,20000.00,139.7,1.3,279.3190,120.7033,158.6157,79.3,true
40000,40000.00,193.1,1.9,772.3022,243.6095,528.6927,132.2,true
80000,80000.00,99.1,2.7,793.0529,493.4863,299.5667,37.4,false
5000,5000.00,134.2,0.7,67.1241,29.8554,37.2687,74.5,false
10000,10000.00,214.8,0.9,214.8055,59.9687,154.8368,154.8,true
20000,20000.00,216.7,1.3,433.4592,120.7033,312.7559,156.4,true
40000,40000.00,167.7,1.9,670.9828,243.6095,427.3733,106.8,true
80000,80000.00,112.9,2.7,903.1908,493.4863,409.7046,51.2,false
5000,5000.00,152.7,0.7,76.3368,29.8554,46.4814,93.0,true
10000,10000.00,122.8,0.9,122.8313,59.9687,62.8626,62.9,false
20000,20000.00,136.4,1.3,272.8691,120.7033,152.1658,76.1,true
40000,40000.00,212.4,1.9,849.4780,243.6095,605.8686,151.5,true
80000,80000.00,73.8,2.7,590.4816,493.4863,96.9954,12.1,false
5000,5000.00,306.0,0.7,152.9900,29.8554,123.1346,246.3,true
10000,10000.00,215.8,0.9,215.8367,59.9687,155.8680,155.9,true
20000,20000.00,150.6,1.3,301.1270,120.7033,180.4237,90.2,true
40000,40000.00,192.0,1.9,767.8538,243.6095,524.2443,131.1,true
80000,80000.00,227.2,2.7,1817.5545,493.4863,1324.0682,165.5,true
5000,5000.00,251.4,0.7,125.7121,29.8554,95.8567,191.7,true
10000,10000.00,273.8,0.9,273.7691,59.9687,213.8005,213.8,true
20000,20000.00,83.0,1.3,166.0204,120.7033,45.3171,22.7,false
40000,40000.00,117.4,1.9,469.6860,243.6095,226.0765,56.5,false
80000,80000.00,188.6,2.7,1508.4963,493.4863,1015.0101,126.9,true
5000,5000.00,163.6,0.7,81.8175,29.8554,51.9621,103.9,true
10000,10000.00,198.2,0.9,198.2348,59.9687,138.2661,138.3,true
20000,20000.00,231.4,1.3,462.7649,120.7033,342.0617,171.0,true
40000,40000.00,200.5,1.9,802.1566,243.6095,558.5471,139.6,true
80000,80000.00,327.8,2.7,2622.1205,493.4863,2128.6342,266.1,true
5000,5000.00,218.0,0.7,108.9770,29.8554,79.1215,158.2,true
10000,10000.00,157.1,0.9,157.1029,59.9687,97.1342,97.1,true
20000,20000.00,251.5,1.3,503.0744,120.7033,382.3711,191.2,true
40000,40000.00,146.1,1.9,584.3348,243.6095,340.7254,85.2,true
80000,80000.00,212.1,2.7,1696.5841,493.4863,1203.0978,150.4,true
5000,5000.00,165.6,0.7,82.8076,29.8554,52.9522,105.9,true
10000,10000.00,271.7,0.9,271.7109,59.9687,211.7422,211.7,true
20000,20000.00,253.4,1.3,506.8986,120.7033,386.1953,193.1,true
40000,40000.00,167.0,1.9,667.8435,243.6095,424.2340,106.1,true
80000,80000.00,144.8,2.7,1158.4022,493.4863,664.9159,83.1,true
5000,5000.00,165.1,0.7,82.5735,29.8554,52.7181,105.4,true
10000,10000.00,236.4,0.9,236.4427,59.9687,176.4740,176.5,true
20000,20000.00,142.8,1.3,285.6301,120.7033,164.9268,82.5,true
40000,40000.00,237.3,1.9,949.0490,243.6095,705.4396,176.4,true
80000,80000.00,227.5,2.7,1820.1858,493.4863,1326.6996,165.8,true
5000,5000.00,159.9,0.7,79.9477,29.8554,50.0923,100.2,true
10000,10000.00,239.6,0.9,239.6373,59.9687,179.6686,179.7,true
20000,20000.00,63.7,1.3,127.4277,120.7033,6.7244,3.4,false
40000,40000.00,212.3,1.9,849.1073,243.6095,605.4978,151.4,true
80000,80000.00,330.7,2.7,2645.5829,493.4863,2152.0966,269.0,true
5000,5000.00,209.2,0.7,104.6005,29.8554,74.7451,149.5,true
10000,10000.00,173.7,0.9,173.7202,59.9687,113.7516,113.8,true
20000,20000.00,167.5,1.3,335.0253,120.7033,214.3220,107.2,true
40000,40000.00,97.2,1.9,388.7432,243.6095,145.1337,36.3,false
80000,80000.00,115.7,2.7,925.2895,493.4863,431.8033,54.0,false
5000,5000.00,158.2,0.7,79.1119,29.8554,49.2564,98.5,true
10000,10000.00,288.1,0.9,288.0851,59.9687,228.1164,228.1,true
20000,20000.00,314.6,1.3,629.2165,120.7033,508.5132,254.3,true
40000,40000.00,252.9,1.9,1011.4519,243.6095,767.8424,192.0,true
80000,80000.00,67.1,2.7,536.8537,493.4863,43.3675,5.4,false
5000,5000.00,233.3,0.7,116.6272,29.8554,86.7718,173.5,true
10000,10000.00,260.3,0.9,260.3467,59.9687,200.3780,200.4,true
20000,20000.00,193.2,1.3,386.3988,120.7033,265.6955,132.8,true
40000,40000.00,159.1,1.9,636.4385,243.6095,392.8290,98.2,true
80000,80000.00,171.4,2.7,1371.5652,493.4863,878.0789,109.8,true
5000,5000.00,156.2,0.7,78.0840,29.8554,48.2286,96.5,true
10000,10000.00,182.2,0.9,182.1836,59.9687,122.2149,122.2,true
20000,20000.00,178.6,1.3,357.1321,120.7033,236.4288,118.2,true
40000,40000.00,109.2,1.9,436.9363,243.6095,193.3268,48.3,false
80000,80000.00,166.9,2.7,1335.2231,493.4863,841.7368,105.2,true
5000,5000.00,166.7,0.7,83.3386,29.8554,53.4832,107.0,true
10000,10000.00,251.5,0.9,251.5462,59.9687,191.5775,191.6,true
20000,20000.00,320.1,1.3,640.2901,120.7033,519.5868,259.8,true
40000,40000.00,189.4,1.9,757.4211,243.6095,513.8116,128.5,true
80000,80000.00,196.0,2.7,1568.1396,493.4863,1074.6534,134.3,true
5000,5000.00,282.4,0.7,141.2225,29.8554,111.3670,222.7,true
10000,10000.00,262.8,0.9,262.8092,59.9687,202.8405,202.8,true
20000,20000.00,237.1,1.3,474.1216,120.7033,353.4183,176.7,true
40000,40000.00,168.4,1.9,673.5520,243.6095,429.9426,107.5,true
80000,80000.00,353.7,2.7,2829.8266,493.4863,2336.3403,292.0,true
5000,5000.00,183.4,0.7,91.7185,29.8554,61.8631,123.7,true
10000,10000.00,122.9,0.9,122.9363,59.9687,62.9677,63.0,false
20000,20000.00,155.7,1.3,311.3834,120.7033,190.6802,95.3,true
40000,40000.00,176.3,1.9,705.2490,243.6095,461.6395,115.4,true
80000,80000.00,252.1,2.7,2016.7128,493.4863,1523.2265,190.4,true
5000,5000.00,173.0,0.7,86.5207,29.8554,56.6653,113.3,true
10000,10000.00,167.1,0.9,167.0558,59.9687,107.0871,107.1,true
20000,20000.00,275.2,1.3,550.4799,120.7033,429.7766,214.9,true
40000,40000.00,214.4,1.9,857.6645,243.6095,614.0551,153.5,true
80000,80000.00,185.3,2.7,1482.3163,493.4863,988.8301,123.6,true
5000,5000.00,334.8,0.7,167.3784,29.8554,137.5230,275.0,true
10000,10000.00,332.7,0.9,332.6652,59.9687,272.6965,272.7,true
20000,20000.00,182.6,1.3,365.1376,120.7033,244.4343,122.2,true
40000,40000.00,261.8,1.9,1047.0700,243.6095,803.4606,200.9,true
80000,80000.00,263.3,2.7,2106.2560,493.4863,1612.7697,201.6,true
5000,5000.00,51.6,0.7,25.7912,29.8554,-4.0642,-8.1,false
10000,10000.00,142.4,0.9,142.4446,59.9687,82.4759,82.5,true
20000,20000.00,249.4,1.3,498.8753,120.7033,378.1720,189.1,true
40000,40000.00,304.4,1.9,1217.5601,243.6095,973.9506,243.5,true
80000,80000.00,142.9,2.7,1142.8167,493.4863,649.3305,81.2,true
5000,5000.00,297.7,0.7,148.8528,29.8554,118.9974,238.0,true
10000,10000.00,280.5,0.9,280.5071,59.9687,220.5384,220.5,true
20000,20000.00,225.7,1.3,451.3332,120.7033,330.6299,165.3,true
40000,40000.00,116.9,1.9,467.7668,243.6095,224.1574,56.0,false
80000,80000.00,190.7,2.7,1525.3748,493.4863,1031.8885,129.0,true
5000,5000.00,218.4,0.7,109.2076,29.8554,79.3522,158.7,true
10000,10000.00,251.3,0.9,251.2928,59.9687,191.3241,191.3,true
20000,20000.00,281.1,1.3,562.2004,120.7033,441.4971,220.7,true
40000,40000.00,291.9,1.9,1167.6435,243.6095,924.0340,231.0,true
80000,80000.00,376.0,2.7,3007.6905,493.4863,2514.2042,314.3,true
5000,5000.00,191.0,0.7,95.5235,29.8554,65.6681,131.3,true
10000,10000.00,112.5,0.9,112.5073,59.9687,52.5386,52.5,false
20000,20000.00,275.3,1.3,550.6033,120.7033,429.9000,214.9,true
40000,40000.00,37.5,1.9,150.0912,243.6095,-93.5182,-23.4,false
80000,80000.00,264.3,2.7,2114.1491,493.4863,1620.6629,202.6,true
5000,5000.00,157.9,0.7,78.9592,29.8554,49.1038,98.2,true
10000,10000.00,307.9,0.9,307.9101,59.9687,247.9415,247.9,true
20000,20000.00,250.9,1.3,501.7782,120.7033,381.0749,190.5,true
40000,40000.00,261.6,1.9,1046.4483,243.6095,802.8389,200.7,true
80000,80000.00,210.5,2.7,1684.0139,493.4863,1190.5277,148.8,true
5000,5000.00,138.8,0.7,69.4112,29.8554,39.5558,79.1,true
10000,10000.00,132.8,0.9,132.8126,59.9687,72.8439,72.8,false
20000,20000.00,294.0,1.3,588.0339,120.7033,467.3307,233.7,true
40000,40000.00,317.0,1.9,1267.9998,243.6095,1024.3904,256.1,true
80000,80000.00,273.1,2.7,2185.1960,493.4863,1691.7098,211.5,true
5000,5000.00,275.5,0.7,137.7735,29.8554,107.9181,215.8,true
10000,10000.00,230.8,0.9,230.7850,59.9687,170.8163,170.8,true
20000,20000.00,321.7,1.3,643.3103,120.7033,522.6070,261.3,true
40000,40000.00,231.2,1.9,924.6242,243.6095,681.0148,170.3,true
80000,80000.00,132.7,2.7,1061.6369,493.4863,568.1507,71.0,false
